Occupation,standard,idfobject,Name,objectfield,Value,Comment
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_4,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_5,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
RT,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
RT,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
RT,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_6,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0007766,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0023298,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.007766,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.011649,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,0.7,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,0.7,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,0.7,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,0.7,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0008825,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0026475,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.008825,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0132375,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002322,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0009288,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002322,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004644,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.000353,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.001412,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00353,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.00706,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0000511,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002044,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.000511,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.001022,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.02322,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.04644,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.06966,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.1161,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.75,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.75,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.75,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.75,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0353,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0706,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.1059,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.1765,
RT,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
RT,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
RT,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
RT,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
MFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0002,
MFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0006,
MFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
MFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0018,
MFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
MFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
MFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.66,
MFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
MFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
MFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
MFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
MFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
MFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
MFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
MFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
MFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
MFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
MFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
MFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
MFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
MFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_3,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.6,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.005568,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.016704,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.038976,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.05568,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,1,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,1,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_1,Air_Mass_Flow_Exponent,1,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0011152,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0033456,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.100368,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.22304,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_2,Air_Mass_Flow_Exponent,0.7,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0039254,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0117762,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.039254,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.058881,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_3,Air_Mass_Flow_Exponent,0.7,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0002373,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0009492,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.002373,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004746,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_4,Air_Mass_Flow_Exponent,0.7,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0003156,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0012624,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.003156,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.006312,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_5,Air_Mass_Flow_Exponent,0.7,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0004094,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.0016376,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.004094,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.008188,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.7,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.7,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.7,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_6,Air_Mass_Flow_Exponent,0.7,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.02373,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.04746,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.07119,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Coefficient_at_Reference_Conditions,0.11865,
MFH,ZEB,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
MFH,efficient,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
MFH,standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
MFH,non-standard,AirflowNetwork:MultiZone:Surface:Crack,Crack_7,Air_Mass_Flow_Exponent,0.75,
SFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0002,
SFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0006,
SFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.0018,
SFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.7,
SFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.65,
SFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_1,Air_Mass_Flow_Exponent_When_Opening_is_Closed,0.66,
SFH,ZEB,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00001,
SFH,efficient,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00006,
SFH,standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.00014,
SFH,non-standard,AirflowNetwork:MultiZone:Component:DetailedOpening,Opening_2,Air_Mass_Flow_Coefficient_When_Opening_is_Closed,0.001,
